Pickup_Kynseed |= 킨시드
Pickup_Description_1116 |= 바게스트는 독 혀가 있어요. 알죠?\n 그러니 절대로 발가락을 핥게 하지 마세요.
Pickup_1117 |= 독 혀 사용법
Pickup_Description_1117 |= 여러 가지 의미로,\n 몸은 죽었지만 소문은 계속됩니다.
Pickup_1118 |= 누런 심장 위치 1
Pickup_Description_1118 |= 밴시의 비명 소리가 들리나요?\n 터프우드와 꿈 너머에서?
Pickup_1119 |= 누런 심장 위치 2
Pickup_Description_1119 |= 밴시가 품은 누런 심장,\n 심장이 차가워지는 터프우드에서.
Pickup_1120 |= 누런 심장 사용법
Pickup_Description_1120 |= 누런 심장의 게으른 뼈들,\n 똑똑하다면 한 입 먹어보세요.
Pickup_1121 |= 마녀의 천 위치 1
Pickup_Description_1121 |= 터프우드의 폐허 속에서 밴쉬가 울부짖습니다.\n 마음을 얼어붙게 만드는 것은 결코 실패하지 않습니다.
Pickup_1122 |= 마녀의 천 위치 2
Pickup_Description_1122 |= 마녀의 천이 당신에게 주어진 상입니다.\n 냉담한 밴시가 죽었으니까 말이에요.
Pickup_1123 |= 마녀의 천 사용법
Pickup_Description_1123 |= 누군가 악취를 풍기고 잠들기를 원한다면\n주머니에 마녀의 천을 넣어두세요.
Pickup_1125 |= 자수정 위치 1
Pickup_Description_1125 |= 빛나는 유령의 여인이 울고 있습니다.\n 터프우드에서 그들은 당신의 눈을 저주합니다.
Pickup_1126 |= 자수정 위치 2
Pickup_Description_1126 |= 밴시를 죽이는 것은 잔인하지 않습니다.\n그리고 그들은 아름다운 보석인 자수정을 떨어뜨립니다.
Pickup_1127 |= 자수정 사용법
Pickup_Description_1127 |= 뇌를 보호하고 강화하지만\n 자수정하면 긍정의 힘이 빠져나가게 됩니다.
Pickup_1128 |= 님프의 날개 위치 1
Pickup_Description_1128 |= 가장 부드러운 버터와 같은 심플우드에서\n 님프가 우아하게 날아다니고 펄럭입니다.
Pickup_1129 |= 할망의 눈알 위치 2
Pickup_Description_1129 |= 살고 죽는다는 것은 뻔한 속담입니다.\n 할망과 할망의 눈알 같은 것 말이죠.
Pickup_1130 |= 님프의 날개 사용법
Pickup_Description_1130 |= 님프 날개가 소문을 날게 하고\n 눈에 공포의 표정을 짓게 합니다.
Pickup_1131 |= 독 주머니 위치 1
Pickup_Description_1131 |= 심플우드는 완전히 윙윙거리고,\n 그곳을 날아다니는 님프들이 줄어들지 않습니다.
Pickup_1132 |= 독 주머니 위치 2
Pickup_Description_1132 |= 날개를 떼어내면 님프는 날지 못하며,\n 독주머니를 잘라내면 죽습니다.
Pickup_1133 |= 독 주머니 사용법
Pickup_Description_1133 |= 독주머니로 병을 진정시키지만\n 사람들이 등 뒤에서 말을 하나요?
Pickup_1134 |= 할망의 이빨 위치 1
Pickup_Description_1134 |= 모든 숲에는 할망이 있고,\n 자매들은 피를 나누는 것을 좋아합니다..
Pickup_1135 |= 할망의 이빨 위치 2
Pickup_Description_1135 |= 물인가요, 숲인가요, 아니면 밤인가요?\n 할망은 치명적인 공포를 가지고 옵니다.
Pickup_1136 |= 할망의 이빨 사용법
Pickup_Description_1136 |= 노파는 당신의 흥정을 높여주지만,\n 당신을 지푸라기처럼 약하게 만들기도 합니다.
Pickup_1137 |= 할망의 머리카락 위치 1
Pickup_Description_1137 |= 구부러진 손이 구부러진 뼈를 부러뜨리는 곳에는\n 모든 구역에 할망이 살고 있습니다.
Pickup_1138 |= 할망의 머리카락 위치 2
Pickup_Description_1138 |= 가발을 위한 할망의 머리카락을 원하시나요?\n 노파를 죽이고 나뭇가지처럼 달려보세요!
Pickup_1139 |= 할망의 머리카락 사용법
Pickup_Description_1139 |= 할망의 털은 흙에서 나온 벌레처럼 진실을 벌레처럼 뽑아내고,\n당신을 게으르고 얽히기 쉽게 만듭니다.
Pickup_1140 |= 할망의 눈알 위치 1
Pickup_Description_1140 |= 그녀의 눈만을 위한 할망이 필요하신가요?\n 어떤 숲이라도 놀랄 것입니다!
Pickup_1141 |= 할망의 눈알 사용법
Pickup_Description_1141 |= 할망의 눈알은 뜨거운 몸을 진정시키고,\n 엉덩이를 통해 사물을 보게 만듭니다.
Pickup_1142 |= 유리 눈 위치 1
Pickup_Description_1142 |= 파첸을 위해 종종 저주를 퍼붓는데,\n 미드우드의 몬스터가 지갑을 훔쳐가면 저주를 퍼붓습니다.
Pickup_1143 |= 유리 눈 위치 2
Pickup_Description_1143 |= 유리의 눈물을 어떻게 얻느냐고 묻는데,\n 파첸을 처치하는 것은 간단한 일이 아닙니다.
Pickup_1144 |= 이프리스 위치 2
Pickup_Description_1144 |= 이프리스는 신처럼 불타오릅니다.\n 오직 홀수 날일 때만.
Pickup_1145 |= 유리 눈 사용법
Pickup_Description_1145 |= 유리 눈물이 험담의 벙어리 장갑을 따뜻하게 하고\n 그들은 새끼 고양이처럼 약해져서 잠이 듭니다.
Pickup_1146 |= 노란 발톱 위치 1
Pickup_Description_1146 |= 파첸은 어디에서 튀어 오르고 도약합니까?\n 미드우드에서 불쌍한 희생양이여.
Pickup_1147 |= 노란 발톱 위치 2
Pickup_Description_1147 |= 파첸은 발가락이 제일 더러운데\n 노란발톱을 주는거 알죠?
Pickup_1148 |= 노란 발톱 사용법
Pickup_Description_1148 |= 노란발톱은 아주 단단해서 삐걱거리게 만들지만\n 보호하듯이 지켜줍니다.
Pickup_1149 |= 스프리건의 귀 위치 1
Pickup_Description_1149 |= 스프링건은 호기심 많은 생물이지 않나요?\n 미드우드에서는 인기 있는 특징입니다.
Pickup_1150 |= 스프리건의 귀 위치 2
Pickup_Description_1150 |= 스프리건 귀는 어디서 구할 수 있을까요?\n 스프리건에게서 구할 수 있지만, 겁내지 마세요!
Pickup_1151 |= 스프리건의 귀 사용법
Pickup_Description_1151 |= 스프리건 귀는 가십의 친구입니다.\n 그들은 구부러지고 끝없이 밀어냅니다!
Pickup_1152 |= 뾰족한 가시 위치 1
Pickup_Description_1152 |= 스프리건은 크고 스프리건은 작습니다.\n 미드우드에서는 공처럼 굴러갑니다.
Pickup_1153 |= 뾰족한 가시 위치 2
Pickup_Description_1153 |= 스프리건은 뾰족한 가시를 떨어뜨립니다.\n 사과 핍만큼 유용합니다.
Pickup_1154 |= 뾰족한 가시 사용법
Pickup_Description_1154 |= 뾰족한 팁을 사용하면 정말 똑바로 쏠 수 있지만,\n 많이 쏘지 못하게 됩니다, 늙은 친구!
Pickup_1155 |= 오기르의 피 위치 1
Pickup_Description_1155 |= 오기르, 오기르, 크고 나쁜 짐승이\n 터프우드에서 전리품 위에 앉아 있습니다.
Pickup_1156 |= 오기르의 피 위치 2
Pickup_Description_1156 |= 오기르의 피는 뽑기가 어렵습니다\n 그러니 칼날을 갈아 더 많이 뽑으세요!
Pickup_1157 |= 오기르의 피 사용법
Pickup_Description_1157 |= 오기르의 피는 온순한 용기를 줄 수 있지만\n 그레이비만큼 두꺼운 두개골도 있습니다.
Pickup_1158 |= 악취나는 발가락 위치 1
Pickup_Description_1158 |= 터프우드에서 오기르가 자신의 클럽을\n 깨끗이 닦는 모습을 볼 수 있습니다.
Pickup_1159 |= 악취나는 발가락 위치 2
Pickup_Description_1159 |= 악취 나는 발가락은 거대한 크기의 오기르 발에서 나온\n 추악한 상입니다.
Pickup_1160 |= 악취나는 발가락 사용법
Pickup_Description_1160 |= 악취 발가락은 성장과 키가 커지지만,\n 언제든 줄어들 수 있습니다.
Pickup_1161 |= 끈적한 혀 위치 1
Pickup_Description_1161 |= 크로커는 재미있는 개구리입니다.\n 미드우드의 안개 낀 습지에 살고 있습니다.
Pickup_1162 |= 끈적한 혀 위치 2
Pickup_Description_1162 |= 끈적끈적한 혀를 원한다면,\n 크로커를 찾아보세요 - 와, 길어요!
Pickup_1163 |= 끈적한 혀 사용법
Pickup_Description_1163 |= 서투른 사람은 혀가 끈적해서\n 하루종일 수군거리게 만듭니다.
Pickup_1164 |= 거친 목구멍 위치 2
Pickup_Description_1164 |= 거친 목구멍은 조커에게서 발견됩니다.\n 그들은 크로커라고 부르는 재미있는 개구리 중 하나입니다.
Pickup_1165 |= 샨테라그 위치 2
Pickup_Description_1165 |= 현명한 늙은 샨테라그는 \n 한 해의 상반기에만 나타납니다.
Pickup_182 |= 철 검
Pickup_Description_182 |= 한 방 먹여주세요. 강함 vs 할망 & 렘넌트.
Pickup_190 |= 철 낫
Pickup_Description_190 |= 작물 수확 및 가시덤불 제거용.
Pickup_191 |= 철 삽
Pickup_Description_191 |= 정말 마음에 듭니다.
Pickup_159 |= 철 광석
Pickup_Description_159 |= 광석입니다.
Pickup_185 |= 철 장신구
Pickup_Description_185 |= 거칠지만 못생겼습니다. 나처럼.
Pickup_520 |= 철 양동이
Pickup_Description_520 |= 다루기가 어렵습니다.
Pickup_188 |= 철 와드
Pickup_Description_188 |= 우리가 싫어하는 마녀. 이 와드는 전투 실행 전에 장착하는 경우 할망과 렘넌트가 공격할 때 피해를 줍니다.
Pickup_176 |= 장식 몰드
Pickup_Description_176 |= 대장간에서 사용하는 금형입니다.
Pickup_187 |= 철 장식
Pickup_Description_187 |= 고통을 덜어줍니다.
Pickup_264 |= 루미늄 장식
Pickup_Description_264 |= 방을 밝게 합니다.
Pickup_253 |= 셰더리스 장식
Pickup_Description_253 |= 꽤 좋습니다.
Pickup_242 |= 주석 장식
Pickup_Description_242 |= 오, 반짝이는 주석 별!
Pickup_209 |= 아연 장식
Pickup_Description_209 |= 핑크색 아연.
Pickup_198 |= 구리 장식
Pickup_Description_198 |= 불에 탄 가구.
Pickup_200 |= 구리 식기
Pickup_Description_200 |= 내 포크의 구리 부하.
Pickup_266 |= 루미늄 식기
Pickup_Description_266 |= 갈라진 조명.
Pickup_255 |= 셰더리스 식기
Pickup_Description_255 |= 구현하기 어렵습니다.
Pickup_244 |= 주석 식기
Pickup_Description_244 |= 벌레 캔을 엽니다.
Pickup_211 |= 아연 식기
Pickup_Description_211 |= 아연으로 세척합니다.
Pickup_178 |= 식기 몰드
Pickup_Description_178 |= 대장간에 사용되는 주형
Pickup_189 |= 철 식기
Pickup_Description_189 |= 편리하고 튼튼합니다.
Pickup_194 |= 구리 망치
Pickup_Description_194 |= 티미를 위한 반짝이는 망치.
Pickup_172 |= 망치 몰드
Pickup_Description_172 |= 대장간에서 사용하는 금형입니다.
Pickup_183 |= 철 망치
Pickup_Description_183 |= 엄지 파괴자.
Pickup_260 |= 루미늄 망치
Pickup_Description_260 |= 가볍게 두드리는 소리.
Pickup_249 |= 셰더리스 망치
Pickup_Description_249 |= 파운드 대 파운드 챔피언.
Pickup_238 |= 주석 망치
Pickup_Description_238 |= 종이를 망치질하는 데 사용됩니다.
Pickup_205 |= 아연 망치
Pickup_Description_205 |= 독일 신디사이저 작곡가처럼 들립니다.
Pickup_1166 |= 요정 케이크
Pickup_Description_1166 |= 설탕 자두, 무지개 버섯, 마시멜로.
Pickup_1167 |= 은 펜던트
Pickup_Description_1167 |= 어떻게 걸려 있나요?
Pickup_1168 |= 어비스스톤 광석
Pickup_Description_1168 |= 물질을 채굴했습니다.
Pickup_184 |= 철 부적
Pickup_Description_184 |= 강철의 의지를 가진 사람들을 위해. 이 부적을 전투용으로 장착하면 치유 효과가 더욱 높아집니다.
Pickup_168 |= 히얄라이트 광석
Pickup_Description_168 |= 우리 할머니 갈비뼈보다 더 단단해요.
Pickup_181 |= 멜로우필드 커스터마이징 꾸러미 2
Pickup_Description_181 |= 커스터마이징할 수 있는 아이템 묶음입니다.
Pickup_192 |= 서머다운 커스터마이징 꾸러미
Pickup_Description_192 |= 커스터마이징할 수 있는 아이템 묶음입니다.
Pickup_203 |= 스톡우드 커스터마이징 꾸러미
Pickup_Description_203 |= 커스터마이징할 수 있는 아이템 묶음입니다.
Pickup_247 |= 우마쉬 커스터마이징 꾸러미 2
Pickup_Description_247 |= 디바이드 앤 컨커.
Pickup_258 |= 우마쉬 커스터마이징 꾸러미 1
Pickup_Description_258 |= 커스터마이징할 수 있는 아이템 묶음입니다.
Pickup_269 |= 배일 커스터마이징 꾸러미
Pickup_Description_269 |= 커스터마이징할 수 있는 아이템 묶음입니다.
Pickup_270 |= 어비스스톤 검
Pickup_Description_270 |= 찌르는 듯한 어둠. 강함 vs 위대한 놉.
Pickup_271 |= 어비스스톤 망치
Pickup_Description_271 |= 적절한 소지품입니다.
Pickup_272 |= 어비스스톤 부적
Pickup_Description_272 |= 매우 매력적입니다. 이 부적을 착용하고 전투에 참여하면 디버프 시간이 단축됩니다.
Pickup_273 |= 어비스스톤 장신구
Pickup_Description_273 |= 당신의 사랑의 삶을 위해.
Pickup_275 |= 어비스스톤 장식
Pickup_Description_275 |= 기본적으로, 문에 웜 똥을 걸어두는 것입니다.
Pickup_276 |= 어비스스톤 와드
Pickup_Description_276 |= 강인한 와드입니다. 이 와드를 전투에 착용하면 재버워크의 독 효과가 감소합니다.
Pickup_277 |= 어비스스톤 식기
Pickup_Description_277 |= 내 요리도 두 조각으로 잘라줍니다.
Pickup_278 |= 어비스스톤 낫
Pickup_Description_278 |= 가장 깊은 상처가 가장 어둡습니다.
Pickup_279 |= 어비스스톤 삽
Pickup_Description_279 |= 죽어도 선덜랜드
Pickup_280 |= 멜로우필드 커스터마이징 꾸러미 1
Pickup_Description_280 |= 커스터마이징할 수 있는 아이템 묶음입니다.
Pickup_281 |= 히얄라이트 검
Pickup_Description_281 |= 출혈 비용이 많이 듭니다. 현재 몬스터에 비해 약점이 없습니다.
Pickup_282 |= 히얄라이트 망치
Pickup_Description_282 |= 파운드 챔피언을 위한 파운드.
Pickup_284 |= 히얄라이트 장신구
Pickup_Description_284 |= 제트 세트용.
Pickup_286 |= 히얄라이트 장식
Pickup_Description_286 |= 집을 어둡게 합니다.
Pickup_287 |= 히얄라이트 와드
Pickup_Description_287 |= 헤비메탈웨어. 현재 유용한 효과가 없습니다.
Pickup_288 |= 히얄라이트 식기
Pickup_Description_288 |= 평생 보장됩니다.
Pickup_289 |= 히얄라이트 낫
Pickup_Description_289 |= 예리한 낫이군요.
Pickup_290 |= 히얄라이트 삽
Pickup_Description_290 |= 더럽게 싸지는 않습니다.
Pickup_17 |= 모웨나 우상
Pickup_Description_17 |= 사나운 농장 동물 떼를 소환하세요.
Pickup_170 |= 히얄리스 우상
Pickup_Description_170 |= 저울이 전체 치유 또는 피해를 선택하나요?
Pickup_236 |= 도끼
Pickup_Description_236 |= 나무를 생성하는 나무에 사용합니다.
Pickup_19 |= 오로레 우상
Pickup_Description_19 |= 적에게 충격을 줍니다.
Pickup_519 |= 히얄라이트 양동이
Pickup_Description_519 |= 못처럼 단단합니다.
Pickup_522 |= 어비스스톤 양동이
Pickup_Description_522 |= 한 사람을 위해 운반하고 한 사람을 운반합니다.
Pickup_1169 |= 황금 달걀
Pickup_Description_1169 |= 나를 스토킹한 적이 있나요?
Pickup_1170 |= 페어웨더 토큰
Pickup_Description_1170 |= 제가 보증할 수 있어요. 페어웨더 품목의 비용을 1년 절감합니다.
Pickup_1171 |= 체력 토큰
Pickup_Description_1171 |= 에너지볼. 전투 능력에 체력 공을 추가합니다.
Pickup_1172 |= 능력치 토큰
Pickup_Description_1172 |= 가져라! 능력치! 선택한 능력치에 영구적으로 1 포인트를 추가합니다.
Pickup_1173 |= 좋은 토큰
Pickup_Description_1173 |= 좋은 계란을 위해서. 능력치를 영구적으로 증가시킵니다.
Pickup_1174 |= 나쁜 토큰
Pickup_Description_1174 |= 나쁜 사과. 쓸모 없는. 앞으로도 아이들을 행복하게 해주세요.
Pickup_1175 |= 명성을 찾는 자
Pickup_Description_1175 |= 귀하의 평판을 향상시키십시오. 킬당 추가 REP.
Pickup_1176 |= 핀의 포인트
Pickup_Description_1176 |= 카운터에 치명적입니다. 카운터 크리티컬 확률 25%.
Pickup_1177 |= 밀리건의 스파이크
Pickup_Description_1177 |= 상처의 블록. 패링은 공격자에게 5의 피해를 입힙니다.
Pickup_1178 |= 게일 벌그
Pickup_Description_1178 |= 노드를 날려 버립니다. 장애물이 있는 차선을 공격하면 토네이도가 발생하여 차선이 사라집니다.
Pickup_1179 |= 데드 레커너
Pickup_Description_1179 |= 고스트 헤드버스터. 언데드가 받는 피해가 25% 증가합니다.
Pickup_1180 |= 고대인의 망치
Pickup_Description_1180 |= 구식 망치질. 각 제작 아이템에 별 1개를 추가합니다
Pickup_1181 |= 모닥불
Pickup_Description_1181 |= 모닥불 주위에 모여 언제든지 원할 때 저장하세요.
Pickup_1182 |= 리크 씨앗
Pickup_Description_1182 |= 자연 스럽습니다.
Pickup_1183 |= 크리스탈 콩 씨앗
Pickup_Description_1183 |= 고급스러운 여배우 같네요.
Pickup_1184 |= 분홍 장미 씨앗
Pickup_Description_1184 |= 예쁘게 뿌리세요.
Pickup_1185 |= 붗꽃 씨앗
Pickup_Description_1185 |= 정원 가꾸기 학생들을 위한 것입니다.
Pickup_1186 |= 동굴풀 씨앗
Pickup_Description_1186 |= 정말 감자해요.
Pickup_1187 |= 노움 광산 열쇠
Pickup_Description_1187 |= 물쇠를 고칠 수 있나요?
Pickup_1188 |= 워젤의 작은 동굴 열쇠
Pickup_Description_1188 |= 조병이 있는 광부의 소유였습니다.
Pickup_1189 |= 주석 광석 위치 1
Pickup_Description_1189 |= 공기가 희박한 베일 광산에서 믿을 수 있고 풍부한 것은 오래된 주석입니다.
Pickup_1190 |= 구리 광석 위치 1
Pickup_Description_1190 |= 붉은 구리와 구리 빛, 섬머다운 광산에 구리가 있습니다.
Pickup_1191 |= 아연 광석 위치 1
Pickup_Description_1191 |= 아연은 오래되고 오래된 광석인 멜로우필드에서 채굴할 수 있는 광물입니다.
Pickup_1192 |= 철 광석 위치 1
Pickup_Description_1192 |= 우마쉬는 지하의 어두운 광산에서 쇳덩이처럼 단단합니다.
Pickup_1193 |= 셰더리스 광석 위치 1
Pickup_Description_1193 |= 셰더리스는 꽃잎에서 떨어진 어두운 곳에 있는 드라이어드의 금속입니다.
Pickup_1194 |= 루미늄 광석 위치 1
Pickup_Description_1194 |= 겸손한 노움은 루미늄 광석의 빛 때문에 채굴을 좋아합니다.
Pickup_1195 |= 어비스스톤 광석 위치 1
Pickup_Description_1195 |= 빛이 없는 드레드워터 깊은 곳에서 어비스스톤이 숨을 고릅니다.
Pickup_1196 |= 히얄라이트 광석 위치 1
Pickup_Description_1196 |= 멀리 떨어진 곳의 바위 위에서 히얄라이트가 길을 막고 있습니다.
Pickup_1197 |= 안개 뿔
Pickup_Description_1197 |= 다리 뿔이 아닙니다. 안개를 생성합니다.
Pickup_1198 |= 칼모니카
Pickup_Description_1198 |= 조화로운. 날씨를 즉시 진정시킵니다.
Pickup_1199 |= 스노우 글로브
Pickup_Description_1199 |= 나만의 스노우 메이커.
Pickup_1200 |= 바람 반지
Pickup_Description_1200 |= 바람 소환을 새로운 차원으로 끌어올립니다.
Pickup_1201 |= 하이야의 합성 양동이
Pickup_Description_1201 |= '부케'라고 발음합니다. 똥의 4배 양을 운반합니다.
Pickup_1202 |= 모크클러키 씨앗
Pickup_Description_1202 |= 병아리 완두콩. 더 친절한 닭다리를 키우세요.
Pickup_1203 |= 신성한 탐지기
Pickup_Description_1203 |= 삽을 들고 발굴 지점을 찾습니다. 가까이 다가가면 핑을 받을 수 있습니다!
Pickup_1204 |= 공작 기계
Pickup_Description_1204 |= 작업 중인 산업. 대장간에서 제작할 때 생산량이 두 배로 증가합니다.
Pickup_1205 |= 화학 세트
Pickup_Description_1205 |= 튜브를 시험해 보세요! 약재상 제작 시 생산량이 두 배로 증가합니다.
Pickup_1206 |= 버그패스 교수
Pickup_Description_1206 |= 패시브. 가족 연구 경험치 획득량이 증가합니다.
Pickup_1207 |= 낭비 없음
Pickup_Description_1207 |= 얌얌. 조리된 음식을 만들 때 수확량이 두 배로 증가합니다.
Pickup_1208 |= 삽화를 넣은 책
Pickup_Description_1208 |= 예쁜 그래픽 소설입니다.
Pickup_1209 |= 나무
Pickup_Description_1209 |= 건물 자원입니다. 찹찹!
Pickup_1210 |= 돌
Pickup_Description_1210 |= 건물에 사용됩니다. 락킹.
Pickup_1211 |= 포피힐 통행증
Pickup_Description_1211 |= 티켓입니다.
Pickup_1212 |= 우주 종
Pickup_Description_1212 |= 서비스 요청 전화.
Pickup_1213 |= 메테오리트
Pickup_Description_1213 |= 특별한 작업을 위한 특별한 광석...
Pickup_1214 |= 보이드 커스터마이징 꾸러미
Pickup_Description_1214 |= 커스터마이징할 수 있는 아이템 묶음입니다.
Pickup_1215 |= 무덤 열쇠
Pickup_Description_1215 |= 먼저 가세요.
Pickup_1216 |= NPC 커스터마이징 아이템
Pickup_Description_1216 |= 농장을 아름답게 꾸미세요.
Pickup_1217 |= 온실
Pickup_Description_1217 |= N/A
Pickup_173 |= 카바레 커스터마이징 꾸러미
Pickup_Description_173 |= 커스터마이징할 수 있는 아이템 묶음입니다.
