Pickup_Kynseed |= 킨시드
Pickup_Description_1159 |= 악취나는 발가락 an ugly prize,\n From Ogyr feet of massive size.
Pickup_1160 |= 악취나는 발가락 사용법
Pickup_Description_1160 |= 악취나는 발가락 gives growth and height,\n But you will shrink at any sight.
Pickup_1161 |= Sticky Tongue 위치 1
Pickup_Description_1161 |= Croakers are a funny frog,\n They live in Midwood's misty bog.
Pickup_1162 |= Sticky Tongue 위치 2
Pickup_Description_1162 |= If you want a Sticky Tongue,\n Find a Croaker - wow, they're long!
Pickup_1163 |= Sticky Tongue 사용법
Pickup_Description_1163 |= Clumsy folk have Sticky Tongue,\n Makes them gossip all day long.
Pickup_1164 |= Crude Gullet 위치 2
Pickup_Description_1164 |= Crude Gullet is found within the joker,\n Of the funny frog they call the Croaker.
Pickup_1165 |= 샨테라그 위치 2
Pickup_Description_1165 |= 현명한 늙은 샨테라그는 \n 한 해의 상반기에만 나타납니다.
Pickup_182 |= 철 검
Pickup_Description_182 |= Give it a bash. Strong vs Hags & Remnants.
Pickup_190 |= 철 낫
Pickup_Description_190 |= For harvesting crops and removing brambles.
Pickup_191 |= 철 삽
Pickup_Description_191 |= I really dig it.
Pickup_159 |= 철 광석
Pickup_Description_159 |= This is ore.
Pickup_185 |= 철 장신구
Pickup_Description_185 |= Tough but ugly. Like me.
Pickup_520 |= 철 양동이
Pickup_Description_520 |= Hard to handle.
Pickup_188 |= 철 와드
Pickup_Description_188 |= Witch we love to hate. This ward damages Hags & Remnants when they attack, if you equip it before a combat run.
Pickup_176 |= 장식 몰드
Pickup_Description_176 |= 대장간에서 사용하는 금형입니다.
Pickup_187 |= 철 장식
Pickup_Description_187 |= Dull.
Pickup_264 |= 루미늄 장식
Pickup_Description_264 |= Lightens the room.
Pickup_253 |= 셰더리스 장식
Pickup_Description_253 |= Pretty nice.
Pickup_242 |= 주석 장식
Pickup_Description_242 |= Oooh, a shiny tin star!
Pickup_209 |= 아연 장식
Pickup_Description_209 |= Zinc in the pink.
Pickup_198 |= 구리 장식
Pickup_Description_198 |= Burnished furnishings.
Pickup_200 |= 구리 식기
Pickup_Description_200 |= 구리 load of my fork.
Pickup_266 |= 루미늄 식기
Pickup_Description_266 |= Forked lighting.
Pickup_255 |= 셰더리스 식기
Pickup_Description_255 |= Hard to implement.
Pickup_244 |= 주석 식기
Pickup_Description_244 |= Open a can of worms.
Pickup_211 |= 아연 식기
Pickup_Description_211 |= Wash them in the zinc.
Pickup_178 |= 식기 몰드
Pickup_Description_178 |= A mould used for blacksmithing
Pickup_189 |= 철 식기
Pickup_Description_189 |= Handy and hardy.
Pickup_194 |= 구리 망치
Pickup_Description_194 |= A shiny mallet for Timmy.
Pickup_172 |= 망치 몰드
Pickup_Description_172 |= 대장간에서 사용하는 금형입니다.
Pickup_183 |= 철 망치
Pickup_Description_183 |= Thumb destroyer.
Pickup_260 |= 루미늄 망치
Pickup_Description_260 |= A little light tap-tap-taperoo.
Pickup_249 |= 셰더리스 망치
Pickup_Description_249 |= The pound for pound champion.
Pickup_238 |= 주석 망치
Pickup_Description_238 |= For hammering paper.
Pickup_205 |= 아연 망치
Pickup_Description_205 |= Sounds like a German synth composer.
Pickup_1166 |= 요정 케이크
Pickup_Description_1166 |= 설탕 자두, 무지개 버섯, 마시멜로.
Pickup_1167 |= 은 펜던트
Pickup_Description_1167 |= How's it hanging?
Pickup_1168 |= 어비스톤 광석
Pickup_Description_1168 |= Mined over matter.
Pickup_184 |= 철 참
Pickup_Description_184 |= For those with iron will. Healing is more effective when this charm is equipped for combat.
Pickup_168 |= 히얄라이트 광석
Pickup_Description_168 |= Tougher than my grandma's chops.
Pickup_181 |= 멜로우필드 커스터마이징 꾸러미 2
Pickup_Description_181 |= A bundle of items to customise with.
Pickup_192 |= 서머다운 커스터마이징 꾸러미
Pickup_Description_192 |= A bundle of items to customise with.
Pickup_203 |= 스톡우드 커스터마이징 꾸러미
Pickup_Description_203 |= A bundle of items to customise with.
Pickup_247 |= 워마쉬 커스터마이징 꾸러미 2
Pickup_Description_247 |= Divide and conker.
Pickup_258 |= 워마쉬 커스터마이징 꾸러미 1
Pickup_Description_258 |= A bundle of items to customise with.
Pickup_269 |= 배일 커스터마이징 꾸러미
Pickup_Description_269 |= A bundle of items to customise with.
Pickup_270 |= 어비스톤 검
Pickup_Description_270 |= A dark in the stab. Strong vs Greater Nobs.
Pickup_271 |= 어비스톤 망치
Pickup_Description_271 |= Some proper clobber.
Pickup_272 |= 어비스톤 참
Pickup_Description_272 |= Deeply appealing. Debuff time is reduced when this charm is equipped for combat.
Pickup_273 |= 어비스톤 장신구
Pickup_Description_273 |= For the life of your love.
Pickup_275 |= 어비스톤 장식
Pickup_Description_275 |= Basically, hanging Wyrm poo on your door.
Pickup_276 |= 어비스톤 와드
Pickup_Description_276 |= Ward you believe how tough it is. The Jabberwock's poison effect is reduced when this ward is equipped for combat.
Pickup_277 |= 어비스톤 식기
Pickup_Description_277 |= Cuts even my cooking in two.
Pickup_278 |= 어비스톤 낫
Pickup_Description_278 |= The deepest cut is the darkest.
Pickup_279 |= 어비스톤 삽
Pickup_Description_279 |= Sunder land til I die.
Pickup_280 |= 멜로우필드 커스터마이징 꾸러미 1
Pickup_Description_280 |= A bundle of items to customise with.
Pickup_281 |= 히얄라이트 검
Pickup_Description_281 |= Bleeding expensive. No weaknesses vs current monsters.
Pickup_282 |= 히얄라이트 망치
Pickup_Description_282 |= The pound for pound champion.
Pickup_284 |= 히얄라이트 장신구
Pickup_Description_284 |= For the jet-set.
Pickup_286 |= 히얄라이트 장식
Pickup_Description_286 |= Darken your home.
Pickup_287 |= 히얄라이트 와드
Pickup_Description_287 |= Heavy metalwear. No current useful effect.
Pickup_288 |= 히얄라이트 식기
Pickup_Description_288 |= With a lifetime guarantee.
Pickup_289 |= 히얄라이트 낫
Pickup_Description_289 |= That's acute sickle.
Pickup_290 |= 히얄라이트 삽
Pickup_Description_290 |= Not dirt cheap.
Pickup_17 |= 모웨나 우상
Pickup_Description_17 |= Summon a stampede of ferocious farm animals.
Pickup_170 |= 히얄리스 우상
Pickup_Description_170 |= Will the scales choose full healing or damage?
Pickup_236 |= 도끼
Pickup_Description_236 |= 나무를 생성하는 나무에 사용합니다.
Pickup_19 |= 오로레 우상
Pickup_Description_19 |= Shock your enemies.
Pickup_519 |= 히얄라이트 양동이
Pickup_Description_519 |= Hard as a bucket of nails.
Pickup_522 |= 어비스톤 양동이
Pickup_Description_522 |= Haul for one and one for haul.
Pickup_1169 |= 황금 달걀
Pickup_Description_1169 |= Have You Been Stalking Me?
Pickup_1170 |= 페어웨더 토큰
Pickup_Description_1170 |= 제가 보증할 수 있어요. 페어웨더 품목의 비용을 1년 절감합니다.
Pickup_1171 |= 체력 토큰
Pickup_Description_1171 |= Energy ball. Adds a ball of Stamina to your combat ability.
Pickup_1172 |= 능력치 토큰
Pickup_Description_1172 |= 가져라! 능력치! 선택한 능력치에 영구적으로 1 포인트를 추가합니다.
Pickup_1173 |= 좋은 토큰
Pickup_Description_1173 |= For good eggs. Increase a Stat permanently.
Pickup_1174 |= 나쁜 토큰
Pickup_Description_1174 |= A bad apple. Useless. Try keeping your children happy in future.
Pickup_1175 |= Fameseeker
Pickup_Description_1175 |= Enhance your Reputation. Extra REP per kill.
Pickup_1176 |= Pinn's Point
Pickup_Description_1176 |= Critical for Counters. 25% chance that Counters crit.
Pickup_1177 |= Milligan's Spike
Pickup_Description_1177 |= A block of hurt. Parrying causes 5 damage to the attacker.
Pickup_1178 |= Gale Bulg
Pickup_Description_1178 |= Blows your node. Attacking a lane with an obstacle clears it with a tornado.
Pickup_1179 |= Dead Reckoner
Pickup_Description_1179 |= Ghost head-buster. Undead take 25% more damage.
Pickup_1180 |= 고대인의 망치
Pickup_Description_1180 |= An old-school hammering. Adds one star to each crafted item.
Pickup_1181 |= 캠프파이어
Pickup_Description_1181 |= Gather round your own campfire, and save anytime you like.
Pickup_1182 |= 리크 씨앗
Pickup_Description_1182 |= Only natural.
Pickup_1183 |= Crystal Bean 씨앗
Pickup_Description_1183 |= Sounds like a posh actress.
Pickup_1184 |= 분홍 장미 씨앗
Pickup_Description_1184 |= Sow pretty.
Pickup_1185 |= 아이리스 씨앗
Pickup_Description_1185 |= For gardening pupils.
Pickup_1186 |= 동굴풀 씨앗
Pickup_Description_1186 |= Dank you very much.
Pickup_1187 |= 노움 광산 열쇠
Pickup_Description_1187 |= Can you pixie the lock?
Pickup_1188 |= 워젤의 작은 동굴 열쇠
Pickup_Description_1188 |= Belonged to a Manic Miner.
Pickup_1189 |= 주석 광석 위치 1
Pickup_Description_1189 |= Reliable and plenty is old Tin, In Vale mines where air is thin.
Pickup_1190 |= 구리 광석 위치 1
Pickup_Description_1190 |= Copper red and copper shine, Copper lays in Summerdown mine.
Pickup_1191 |= 아연 광석 위치 1
Pickup_Description_1191 |= Zinc is an old and ancient ore, Mellowfields, the place to bore.
Pickup_1192 |= 철 광석 위치 1
Pickup_Description_1192 |= Woemarsh is tough as the iron it holds, In the mines so dark below.
Pickup_1193 |= 셰더리스 광석 위치 1
Pickup_Description_1193 |= Shadderwryth is the Dryad's metal, In dark places away from petal.
Pickup_1194 |= 루미늄 광석 위치 1
Pickup_Description_1194 |= The humble Gnome loves to mine, The Luminuium ore cos of its shine.
Pickup_1195 |= 어비스톤 광석 위치 1
Pickup_Description_1195 |= Deep in Dreadwaters lightless depths, Abysstone catches breath.
Pickup_1196 |= 히얄라이트 광석 위치 1
Pickup_Description_1196 |= In Voide the Hyalite lines the way, On rocks from places far away.
Pickup_1197 |= 안개 뿔
Pickup_Description_1197 |= Not a leg horn. Creates fog.
Pickup_1198 |= 칼모니카
Pickup_Description_1198 |= Harmonious. Calms weather instantly.
Pickup_1199 |= 스노우 글로브
Pickup_Description_1199 |= Your own personal snow maker.
Pickup_1200 |= 바람 반지
Pickup_Description_1200 |= Takes wind-summoning to new heights.
Pickup_1201 |= 하이야의 합성 양동이
Pickup_Description_1201 |= It's pronounced 'bouquet'. Carries 4x the amount of poop.
Pickup_1202 |= Mockcluckie 씨앗
Pickup_Description_1202 |= Chick peas. Grow kinder chicken drumsticks.
Pickup_1203 |= 탐지기
Pickup_Description_1203 |= Find digspots by carrying a shovel. You will receive a ping as you get closer!
Pickup_1204 |= 공작 기계
Pickup_Description_1204 |= Industry at work. Doubles the yield when crafting at the blacksmith.
Pickup_1205 |= 화학 세트
Pickup_Description_1205 |= Test those tubes! Doubles the yield when crafting at the apothecary.
Pickup_1206 |= 버그패스 교수
Pickup_Description_1206 |= Passive. Increases family study XP gain.
Pickup_1207 |= 낭비 없음
Pickup_Description_1207 |= 얌 얌. Double the yield when crafting any cooked food.
Pickup_1208 |= 삽화를 넣은 책
Pickup_Description_1208 |= A pretty graphic novel.
Pickup_1209 |= 나무
Pickup_Description_1209 |= A building resource. Chop chop!
Pickup_1210 |= 돌
Pickup_Description_1210 |= 건물에 사용됩니다. 락킹.
Pickup_1211 |= 포피힐 통행증
Pickup_Description_1211 |= 티켓입니다.
Pickup_1212 |= 우주 종
Pickup_Description_1212 |= Ring for service.
Pickup_1213 |= 메테오리트
Pickup_Description_1213 |= A special ore, for a special task... 
Pickup_1214 |= 보이드 커스터마이징 꾸러미
Pickup_Description_1214 |= A bundle of items to customise with.
Pickup_1215 |= 무덤 열쇠
Pickup_Description_1215 |= You go first.
Pickup_1216 |= NPC 커스터마이징 아이템
Pickup_Description_1216 |= Beautify your farm.
Pickup_1217 |= 온실
Pickup_Description_1217 |= N/A
Pickup_173 |= 카바레 커스터마이징 꾸러미
Pickup_Description_173 |= A bundle of items to customise with.
